CompACT,HStile,HSGPA,ActionDate,ApplDate,BDt,TotalSAT,Gender,Ethnicity,AcadPlan,Enroll18,zipdisk
1.058757407,-34.90755916,0.702613955,143.9288192,237.3172293,10809.82098,293.3270203,M,Hispanic,DINDE-BS,notEnroll,68.98701456
-0.310851821,-25.93144982,-0.423427793,241.1060557,128.3129856,11374.28952,-222.9487121,F,Hispanic,DUNDECIDED,notEnroll,-175.2808077
-5.833894427,-13.72051983,0.144434566,58.73134191,135.6686334,11121.47852,1063.698099,F,Hispanic,DBIOL-BA,notEnroll,376.3821743
15.96438195,2.677682895,0.711830502,297.4994205,240.9369955,11540.2495,262.3259318,F,African American,DCRJS-BS,notEnroll,104.1889633
-4.019980515,-48.64086134,1.530990158,240.222705,259.926694,10958.54653,607.9614586,F,Hispanic,DPSYC-BA,notEnroll,318.1431773
4.378402404,0.412317987,-0.499511852,288.2852623,179.6384965,10767.5557,385.3183292,F,Hispanic,DBUND,notEnroll,57.28716801
-4.585169657,8.155818492,-0.458184437,29.44336189,140.1382167,10977.42293,595.8404616,F,Hispanic,DGNBU-BBA,notEnroll,279.0004137
-4.05229825,-8.226439241,0.144975147,118.6479173,272.60204,8645.685517,2826.048986,M,Asian,DCOMM-BA,notEnroll,1875.813303
21.57651723,14.03351558,0.895129337,422.351486,410.2785037,11071.04787,717.8639113,M,African American,DPSYC-BA,notEnroll,-46.50758862
22.7474088,26.22715294,4.860515994,439.5173048,201.6693768,10719.02193,718.7692178,M,Hispanic,DBUND,notEnroll,483.2070612
6.248622448,-13.92089305,0.062397772,90.36932388,78.70531146,11332.93268,67.36486113,M,Hispanic,DCSIT-BA,notEnroll,425.4716501
31.4229934,24.15812788,0.423617419,195.2842022,136.7940238,10972.78227,1261.640501,M,White,DUNDECIDED,notEnroll,424.4368399
22.0058014,-7.250240985,2.632208756,230.411673,183.6239402,11027.11106,-240.3905619,M,Asian,DBUND,notEnroll,1298.694697
1.78304056,2.766183526,3.357792345,551.2653296,258.9933006,11181.03853,1126.669798,F,Hispanic,DCDFS-BS,notEnroll,145.5216182
21.45426817,-9.881676248,-0.866236147,348.7920313,204.7334331,10549.05751,831.0230833,M,Hispanic,DBUND,notEnroll,406.6478514
-1.379645048,-4.893525499,-0.100927189,149.3981302,177.3001991,10376.51548,130.6359695,F,Hispanic,DCRJS-BS,notEnroll,-155.9207124
10.85942644,26.58687799,1.565671343,564.22822,176.0863568,11349.82309,726.5105697,F,Hispanic,DCRJS-BS,notEnroll,364.9380461
0.112154179,5.844388096,-0.908707181,207.5606819,127.1977538,11349.42005,-194.9747218,F,Hispanic,DBIOL-BS,notEnroll,418.6281871
-0.8801394,6.114900588,-0.470267495,149.8872043,111.1965964,11368.24531,171.740579,F,Hispanic,DUNDECIDED,notEnroll,527.4571696
-3.352450806,16.73561803,0.150658096,213.4981111,228.6485842,11038.69237,882.5915426,M,Hispanic,DBUND,notEnroll,327.810199
15.51009944,-12.28451216,0.191876511,206.6754767,240.000914,11348.41742,-159.4850528,M,Hispanic,DMATH-BA,notEnroll,-212.4012612
-8.135914524,9.367666799,-1.253855099,87.98253739,151.8807866,11092.29102,1116.688893,F,Asian,DGNBU-BBA,notEnroll,517.768795
-0.565106401,75.57846255,4.224861934,454.2556578,148.1566071,10818.25252,1013.37982,F,Hispanic,DCRJS-BS,notEnroll,74.34403119
15.54946772,15.75280217,2.708022237,535.0437832,107.6742852,11205.81134,31.22144244,F,Hispanic,DHSML-BS,notEnroll,5.742317995
-2.589418783,55.7451499,3.712792785,205.5739641,121.945509,10955.45644,1042.274274,F,Hispanic,DGNBU-BBA,notEnroll,2103.05807
0.769906716,-15.9347851,-0.450635574,21.77268746,76.94336853,11049.25798,90.23542885,M,Hispanic,DGNBU-BBA,notEnroll,119.6186604
-3.813318003,17.50631607,0.378808123,74.41815855,189.0868689,11163.31493,1560.729735,F,Hispanic,DBIOL-BS,notEnroll,496.1435767
6.026063016,93.62357313,3.033387454,425.8539949,145.0565566,11164.02185,1012.82195,M,Hispanic,DBIOL-BA,notEnroll,118.0222338
-5.485346106,9.225691544,-0.275390787,66.75188288,84.22449434,10845.73301,-729.1690673,F,African American,DPBHLTH-BA,notEnroll,91.33886951
5.264970708,-20.55041987,2.840466792,470.6832032,162.2382455,11168.77678,647.736973,F,African American,DBUND,notEnroll,-171.8394445
20.18482804,97.50484243,4.801790076,404.2524619,220.6142669,11229.61288,1232.151402,F,Hispanic,DBUND,notEnroll,208.4856301
7.950612693,70.96371127,1.633499032,378.0221119,100.0141293,11400.56636,512.650657,F,African American,DPSYC-BA,notEnroll,641.9342093
4.48953505,84.08583554,5.103202588,433.1628699,153.9866192,11070.50883,1032.288848,M,Hispanic,DCRJS-BS,notEnroll,164.3101432
4.938578133,54.48940988,3.012608351,449.1428048,104.5952014,10065.47787,745.3523443,F,Hispanic,DCDFS-BS,notEnroll,55.15469704
7.949442599,14.71641457,-0.538406127,352.628766,187.4388792,10837.35334,16.75444866,F,Hispanic,DCRJS-BS,notEnroll,779.2565403
-2.24775568,-33.35737483,-1.02526711,195.8976604,264.4416399,11294.4225,-732.0116636,F,Hispanic,DPSYC-BA,notEnroll,35.58989742
13.11098969,76.84102061,3.872830924,322.1331394,199.5615063,11063.90049,731.538164,F,Hispanic,DPBHLTH-BS,notEnroll,100.3399565
23.35635075,103.3755877,3.169068206,386.7436589,221.9825789,10547.92609,1020.839377,M,Hispanic,DCRJS-BS,notEnroll,192.37926
1.86022737,24.65241875,1.470363627,-84.25075854,95.25630381,10937.17036,-133.3173472,F,Hispanic,DGNBU-BBA,notEnroll,125.2917684
6.590654397,14.0771336,-0.810051065,55.70438872,69.60503108,11002.16219,-32.93572839,M,Hispanic,DCRJS-BS,notEnroll,762.2219537
-2.829770533,-36.79746089,1.152675843,253.5333896,204.3859096,11104.46213,-119.7212074,F,African American,DBUND,notEnroll,396.2670014
-4.479100258,-5.308653268,0.23433625,398.5355318,414.1954377,11647.20335,-335.4773339,F,African American,DPBHLTH-BA,notEnroll,121.5202565
5.903260226,-33.05442782,0.739348456,58.74722081,181.9414284,10885.17316,266.6880324,F,African American,DBUND,notEnroll,121.8902212
0.46416338,89.78819809,4.19244962,7.440455224,110.5660195,11022.1,1326.784004,F,Hispanic,DMATH-BA,notEnroll,-62.31276262
1.878043966,8.499843437,0.117489102,90.103167,119.2147062,11112.66818,34.07098481,M,Hispanic,DCOMM-BA,notEnroll,28.49518164
3.6631807,0.538279095,-0.326720633,103.4889415,197.1060876,9794.886716,-178.034156,M,African American,DCSIT-BA,notEnroll,108.365882
18.73108814,-19.67816462,0.771803385,337.6739705,202.9516559,10879.44696,590.6037494,F,Hispanic,DCOMM-BA,notEnroll,43.39864856
1.805091362,-6.529701814,1.416024289,108.2849263,134.6011564,11330.57025,-552.4568769,F,Hispanic,DACCT-BBA,notEnroll,-156.3074514
13.2058734,69.35453776,3.364259768,521.9836618,211.3993132,10561.21127,1225.495764,M,Hispanic,DACCT-BBA,notEnroll,249.6799533
22.07994048,17.62401123,-0.842419758,178.3407257,240.0166433,11342.8406,1371.158366,M,White,DPBHLTH-BA,notEnroll,-44.23391104
22.6186158,12.67665865,2.673592327,486.2735678,161.7786273,11103.33983,120.6224805,M,Hispanic,DCRJS-BS,notEnroll,175.2616004
11.83839173,-16.43062697,-0.354693551,199.3012005,142.0271986,11230.59238,-340.957396,M,Hispanic,DCSIT-BA,notEnroll,-130.383866
-0.739969381,2.886971352,-0.716483802,51.19941038,164.1974451,10825.07196,783.6110093,F,African American,DPBHLTH-BA,notEnroll,-11.09837041
6.206420261,-7.227260364,-0.64973175,151.165808,134.6878077,11062.38824,-535.52753,F,White,DCOMM-BA,notEnroll,98.01977241
-1.887968421,15.98474229,0.960852321,61.03170238,144.9737772,10830.04363,211.8265007,M,Hispanic,DPBHLTH-BS,notEnroll,-69.07258352
0.802748983,-4.326565292,-0.147738707,153.1863732,160.7394692,10981.79922,1268.136709,F,Hispanic,DPBHLTH-BA,notEnroll,-90.32245027
10.64088303,3.863944123,-0.209684051,127.1516395,74.6653353,10610.90821,119.1368793,F,Hispanic,DBIOL-BS,notEnroll,-311.5971513
9.503496917,-0.436573137,-0.08965629,51.30191763,83.83964393,11060.13569,173.7511148,M,Hispanic,DACCT-BBA,notEnroll,-12.40102446
1.520683417,-33.49111984,-0.784073703,339.7859091,240.6581755,11349.17679,62.19457142,M,Hispanic,DPSYC-BA,notEnroll,-234.2105072
-6.831193077,12.24270936,0.296091202,184.0366584,94.30600695,10782.32053,-214.7849207,M,Hispanic,DBUND,notEnroll,260.079689
0.491841987,-2.44305211,0.888311489,93.65531761,183.3384692,11074.82078,-52.64203559,M,Asian,DBIOL-BS,notEnroll,37.64244304
1.388597548,-1.222346638,-0.538533475,-30.36302536,101.2606446,10158.57609,-79.64086137,F,Hispanic,DCDFS-BS,notEnroll,251.4534431
12.31437421,16.23170313,0.159658915,245.5586194,225.5573652,10979.52821,780.7078145,M,Hispanic,DCRJS-BS,notEnroll,42.56217292
1.322196503,13.58437115,-0.186110173,158.3056849,92.29297102,10930.22399,244.7748623,F,African American,DCDFS-BS,notEnroll,-187.8284806
-2.965201457,-5.297291067,0.484727307,375.0041259,282.130163,11055.98491,-265.4569378,M,Hispanic,DBIOL-BS,notEnroll,33.98277109
24.60849311,104.0812559,4.492618077,406.0965021,162.9619981,11279.26717,970.9016723,F,African American,DBIOL-BS,notEnroll,-59.77795954
1.484118199,-3.509102001,1.030014151,259.0211845,174.066299,11325.01824,289.6623837,M,White,DBUND,notEnroll,1306.399744
23.29356738,39.96781925,3.566466961,350.5119696,130.0319786,11022.60871,983.3196628,M,Hispanic,DCSIT-BA,notEnroll,-148.851855
-1.779862699,21.42137273,-0.094539768,108.9692847,139.6627027,10733.91985,-9.958717321,M,Hispanic,DCRJS-BS,notEnroll,510.4731965
3.681751805,-12.41946622,-0.380227901,129.3127491,177.4666796,11091.72577,91.49193126,M,Hispanic,DPSYC-BA,notEnroll,643.5676676
-0.162362581,3.02170499,-0.282907804,241.8137713,90.59003531,11301.74202,209.9135271,M,Hispanic,DFINA-BBA,notEnroll,528.3449146
9.190235625,29.00704864,3.92688391,130.4348752,89.36385255,10791.35351,1381.214526,F,Hispanic,DUNDECIDED,notEnroll,227.9611043
-0.96188063,5.785033592,0.068168087,214.3031344,120.2820639,11126.15774,-282.0155277,M,Hispanic,DMATH-BA,notEnroll,-46.1162077
-4.086941192,9.787906277,-1.192612667,136.8430986,144.3573301,10779.29219,959.1701159,F,Hispanic,DPBHLTH-BA,notEnroll,239.395895
18.90669798,24.20917342,-0.130263063,88.16507741,148.01626,11490.36296,69.06409389,F,Hispanic,DHPMGT-BBA,notEnroll,-133.5159784
13.92830238,50.9087901,2.986271949,428.6043923,208.7970692,11466.3579,1102.159299,F,Hispanic,DHPMGT-BBA,notEnroll,9.689438714
16.83037913,48.43969696,2.838755792,540.7991989,185.8754318,10849.14527,-389.5524521,F,African American,DPSYC-BA,notEnroll,-438.1324158
25.05579684,73.04193799,2.737243752,360.8995391,56.13896986,11029.27747,1039.888421,F,White,DBIOL-BS,notEnroll,451.999533
-0.106392671,3.193127531,-0.023708264,473.4543772,330.1091005,4212.58811,109.3299261,F,African American,DHROB-BBA,notEnroll,120.1192665
-1.796592749,-18.55984512,-1.000305576,140.4056285,72.10786409,11206.72365,128.6063675,F,Hispanic,DGNBU-BBA,notEnroll,92.87416436
2.183962651,-20.46408368,0.638960453,147.1215724,170.9009816,10799.88474,185.9709313,F,Hispanic,DPSYC-BA,notEnroll,888.6233383
2.488262093,16.92520092,0.164901771,133.1309927,180.3104362,11300.058,-145.7434934,M,Hispanic,DFINA-BBA,notEnroll,-282.2064813
-0.401571981,-6.151323483,0.042291888,310.19565,297.4267098,10724.84644,-92.97753796,M,Hispanic,DGNBU-BBA,notEnroll,-76.34753497
31.66292358,-18.29216681,0.384266615,173.2803185,135.364202,10765.07866,1068.369716,M,Hispanic,DBIOL-BS,notEnroll,-92.02626392
-0.102784189,68.41631503,3.320301612,521.2831951,132.3630142,10945.13183,1366.652461,F,White,DBIOL-BS,notEnroll,1888.373192
2.570974064,103.6336041,3.995266793,91.98430752,152.3001047,11394.84118,919.841921,M,Hispanic,DCSIT-BA,notEnroll,135.1179079
27.98614329,24.2729967,0.043185619,277.2646553,244.7944936,11305.5217,-347.2629514,F,African American,DPBHLTH-BA,notEnroll,-72.29254658
-2.334271172,-20.89839037,-0.506289081,324.5074975,372.2255365,10728.95746,53.23379324,F,Hispanic,DCOMM-BA,notEnroll,111.1476946
14.76776473,19.57808315,0.497733285,264.7449736,80.02552737,10978.8666,-67.67463704,F,African American,DCRJS-BS,notEnroll,59.65963534
-1.788468205,93.96138111,4.692590612,379.0586977,120.2944424,11049.13676,640.7350195,M,Hispanic,DGNBU-BBA,notEnroll,143.0998757
6.139675291,2.124715411,-0.194967638,169.8181152,91.69272022,10699.03322,1110.287883,F,Hispanic,DBIOL-BS,notEnroll,251.0968716
27.71299979,-5.929742565,0.358592672,163.9282541,295.1069341,11277.83179,1200.871188,M,Hispanic,DGNBU-BBA,notEnroll,-348.1249799
-7.744009513,30.44269716,-0.58581918,110.6203594,24.13897909,11065.17264,69.27131059,M,Hispanic,DUNDECIDED,notEnroll,-32.9174254
-4.698456586,2.71706277,-0.473211356,65.73085562,89.5077978,11222.98851,-230.4936895,F,Hispanic,DGNBU-BBA,notEnroll,420.1925535
4.112400438,2.643928711,-0.897017935,68.56382621,210.6430563,11523.15935,956.4734229,F,African American,DPSYC-BA,notEnroll,495.3192642
15.02585362,99.82029034,4.554804849,141.2082711,133.3774799,10735.22642,-152.7020189,F,Hispanic,DBIOL-BS,notEnroll,137.2482838
5.697556544,65.07587359,2.281533438,382.7813982,171.1772183,11545.63246,1366.455249,M,Hispanic,DACCT-BBA,notEnroll,336.3937578
4.308278144,-15.20405338,-1.044801692,163.5768333,173.2538323,11029.71332,299.0865614,M,Hispanic,DUNDECIDED,notEnroll,-81.07666626
27.19768218,72.34286504,3.941888828,435.3316019,74.83716673,11626.83483,1363.856874,F,Asian,DBIOL-BS,notEnroll,116.8433692
-8.07886528,0.348711221,-0.481909366,149.9143109,62.75689904,10925.23507,-5.364272809,F,Hispanic,DPSYC-BA,notEnroll,452.1647429
3.181090926,13.50739885,-1.216308798,436.9480197,396.5400347,9816.409852,-148.5883605,F,White,DCRJS-BS,notEnroll,-70.89117294
-1.009188252,-11.96448023,0.267391852,192.1480499,169.3309348,11049.08954,-117.6937546,F,Hispanic,DCRJS-BS,notEnroll,523.1416465
-2.834349814,-12.03234235,-0.957426869,132.6749949,101.9559487,10977.05369,-56.22700089,M,Hispanic,DCRJS-BS,notEnroll,612.6564747
19.51899095,7.409083958,3.89E-05,59.75856264,-13.61157538,10917.61103,307.0239237,F,African American,DBIOL-BS,notEnroll,111.1292346
2.807500092,-15.56877521,-1.195069193,156.0205415,197.5305473,10944.06872,-226.8787142,M,Hispanic,DUNDECIDED,notEnroll,1194.196481
-3.477941115,97.79481558,3.791624003,21.93128113,131.4592012,10991.60202,199.1644156,F,Hispanic,DPBHLTH-BA,notEnroll,371.7445614
-4.172566567,7.399856153,-0.780119449,47.72191504,139.0299901,10989.05902,1099.395787,F,Hispanic,DCRJS-BS,notEnroll,-75.16576557
-7.018398653,91.77021553,3.257543314,138.4735016,134.8320133,10697.50063,-292.7610684,M,Asian,DBIOL-BS,notEnroll,164.5817271
18.00579763,-8.603636423,-1.207924108,257.8123452,234.2433428,11069.95158,1193.518544,F,Hispanic,DCOMM-BA,notEnroll,0.669905101
17.56422652,34.03122975,1.079123452,40.6347928,65.22289294,10909.34082,874.4638551,M,African American,DBIOL-BS,notEnroll,308.0792104
18.88124162,4.704477772,2.799468435,470.4336306,252.1250657,11177.29481,-317.0059607,F,Hispanic,DCRJS-BS,notEnroll,158.4725229
-5.443186655,-9.391695309,-1.026469071,267.0132593,171.3459136,11001.22905,223.1543182,M,African American,DCRJS-BS,notEnroll,-66.50026362
0.025161945,-0.058831505,0.027067978,232.2289225,82.05574814,11603.28421,100.7884631,M,Hispanic,DBUND,notEnroll,-102.6030923
4.623548676,-4.731958716,0.459462427,453.2673853,234.1742464,11091.7607,1045.160657,F,Hispanic,DPOLS-BA,notEnroll,53.78796793
18.5337035,1.116011349,0.165935897,192.3265118,221.4287141,11031.44068,-161.9932406,F,White,DBIOL-BS,notEnroll,-245.8585186
-0.549957499,29.87885751,2.688400611,485.7583072,85.92024649,11439.97914,1171.839859,F,Hispanic,DCRJS-BS,notEnroll,140.1093844
-1.269433968,-22.67801355,0.299432971,0.602471356,122.8997646,10826.13557,-72.59697638,F,Hispanic,DPSYC-BA,notEnroll,-211.2784871
14.98178833,95.53304981,3.711368197,472.9386576,154.6951902,11143.55655,165.9102351,F,Hispanic,DCOMM-BA,notEnroll,369.2949234
1.203931627,23.58548318,0.109084739,520.3449997,179.1316059,11254.37436,615.854619,F,African American,DUNDECIDED,notEnroll,-112.8094003
-1.822672493,39.29530321,-0.823166087,217.8931319,207.2212377,11475.58576,1207.016773,F,Hispanic,DBIOL-BA,notEnroll,548.6771351
18.97600311,18.48887237,0.603999924,67.06124505,119.6712649,11031.97259,1368.879475,F,African American,DBIOL-BS,notEnroll,136.6861441
4.830986217,-0.548785359,1.938449562,301.715418,232.1267317,10921.84908,412.6890319,M,Hispanic,DCSIT-BA,notEnroll,-53.41313685
1.698832322,12.50229601,-1.064239703,216.2752939,213.1335043,10885.57096,1020.892215,M,African American,DCOMM-BA,notEnroll,307.2230527
-0.932014064,-13.40100594,-0.414167325,201.739729,229.5630593,11144.11594,-198.3461702,F,Hispanic,DUNDECIDED,notEnroll,1414.834837
14.25944619,0.243702611,-0.643608329,28.27686084,139.7217378,11165.89191,825.1911092,M,Hispanic,DUNDECIDED,notEnroll,153.5517314
0.540566125,5.171863309,0.855216767,165.851034,94.12391772,11389.59327,11.90378226,M,Hispanic,DCRJS-BS,notEnroll,-142.2610261
-3.678282135,-15.4989137,0.16029315,-43.95630496,56.98194759,11151.8669,-480.5369417,F,Hispanic,DGNBU-BBA,notEnroll,-62.3830382
20.86276407,-6.110144147,-0.597612539,43.63637156,40.06035987,11264.96601,1266.935767,M,Hispanic,DPOLS-BA,notEnroll,69.5726582
23.80691384,23.78818576,3.304618356,438.1949297,125.8104952,10583.56257,1156.46977,M,Hispanic,DUNDECIDED,notEnroll,144.6080089
17.91752638,-8.829237583,1.456832893,428.388094,160.5845569,11134.92974,-167.3659665,M,Hispanic,DPSYC-BA,notEnroll,-12.42641678
14.79160239,85.52354649,3.691715041,371.2107278,157.940529,10565.47237,1201.241544,M,Hispanic,DACCT-BBA,notEnroll,-21.26391444
18.79137038,19.23759173,-0.290053,8.262339747,98.92545397,11137.45471,122.3740276,F,African American,DBIOL-BA,notEnroll,-6.464205967
1.738770782,2.974775376,0.2861496,262.2851721,252.0941416,11001.75301,-209.7635721,F,Hispanic,DPBHLTH-BA,notEnroll,660.2227616
27.16621783,-3.652705716,0.741406245,91.77450627,114.6252119,11242.9013,31.07523795,M,White,DBUND,notEnroll,470.1953428
27.25744581,48.76460863,3.644280563,420.9252333,89.29860882,11148.65482,1255.295548,F,Hispanic,DGNBU-BBA,notEnroll,157.0115175
8.656175236,0.607002161,0.976517552,251.2414753,159.25347,10926.48431,-385.6806337,F,African American,DBIOL-BS,notEnroll,641.4653152
19.07516921,-26.33989142,3.701002153,-2.168106022,114.7798571,10771.11719,1172.284511,M,Hispanic,DCRJS-BS,notEnroll,27.15993398
-1.782675373,-16.2589399,0.512310448,135.6669023,81.86511264,10609.19221,30.84909195,M,African American,DPBHLTH-BA,notEnroll,-8.485011657
0.785718757,0.097722867,-0.477526158,231.9233779,87.44044822,11155.54291,567.6248844,F,Hispanic,DHPMGT-BBA,notEnroll,358.9294947
-2.250067787,-9.244864351,1.727979907,137.1474098,128.9661306,11290.7195,1093.975795,M,Hispanic,DCSIT-BA,notEnroll,334.796281
-8.799869045,-10.43940612,-1.955035419,239.1088231,238.8183302,11080.48023,164.8104214,F,Hispanic,DPOLS-BA,notEnroll,-27.71238955
-0.681734057,-9.355249818,-0.934749468,148.3382727,170.644176,11081.48905,-234.1538927,M,Hispanic,DBUND,notEnroll,26.6673667
-1.449937743,3.453309738,-0.915725189,257.3517864,110.5904829,10783.69683,203.773744,M,Hispanic,DCOMM-BA,notEnroll,-49.64112905
18.0002591,77.57278804,2.973774361,385.3895504,359.6144915,11130.64493,638.1780905,F,African American,DSOCI-BA,notEnroll,-139.5185527
2.145211847,9.928281778,-0.286905862,46.52727815,174.6941748,10934.30803,-214.8291602,M,Hispanic,DPBHLTH-BA,notEnroll,86.01872274
4.599158128,-21.16551412,-0.02399103,186.2920319,107.3337724,10843.3774,-238.5845104,M,Asian,DBIOL-BS,notEnroll,471.1810868
-3.601052294,10.1626311,1.281833939,78.03299011,145.223619,11211.27686,-391.2069919,M,African American,DHSML-BS,notEnroll,107.0416637
0.004757995,64.70187,3.374427975,241.6526761,195.4805836,11018.87552,-157.6863172,F,African American,DBIOL-BS,notEnroll,237.3763144
24.68352744,-19.58611925,0.76153612,214.2671714,173.2277244,10935.94306,1241.184175,M,Hispanic,DBIOL-BA,notEnroll,-130.6127406
-1.641781347,-15.72123928,0.486328851,305.8503927,148.2988227,11033.80079,1606.118296,F,Hispanic,DPBHLTH-BA,notEnroll,-56.14114565
-4.666870554,20.40517622,3.019916671,71.66625487,151.6286119,10989.68235,1122.768968,F,Hispanic,DPOLS-BA,notEnroll,203.386459
20.9898995,-11.28147954,3.928940584,333.9633704,433.6960224,10804.71249,33.42515724,F,Hispanic,DPSYC-BA,notEnroll,-170.8655635
-1.834830273,63.15405516,3.269902422,504.2504906,99.30655881,11133.97756,1441.470759,M,White,DBIOL-BS,notEnroll,-174.2947515
-0.764146734,-18.19718747,0.896056855,227.3712239,152.4917671,10974.22182,-143.602651,M,Hispanic,DACCT-BBA,notEnroll,253.194071
-2.826007563,22.39271266,0.422210727,95.37198778,169.8376276,11257.98382,1531.247506,M,Asian,DUNDECIDED,notEnroll,361.8418264
-2.759804849,-4.228599536,-1.711035186,124.36234,62.59281047,11113.74193,710.0203949,M,Hispanic,DBUND,notEnroll,147.1668352
17.48978269,69.22829175,4.387612348,98.04709564,192.9284748,11089.43585,1143.784939,F,Hispanic,DUNDECIDED,notEnroll,-240.526993
-0.730950832,-1.942136628,2.132924333,99.40926642,145.3697038,11172.01578,-413.6331298,F,Hispanic,DCOMM-BA,notEnroll,5.799950179
-7.288660973,-3.3909965,0.277557195,113.1467168,149.6238783,10912.69707,-206.1431933,F,Hispanic,DCRJS-BS,notEnroll,126.2800533
5.927227743,88.88129926,4.005908628,536.945976,51.8719632,11067.96485,1198.040763,F,Hispanic,DCSIT-BA,notEnroll,231.6753277
-0.248357695,5.756731546,0.313091775,318.1840233,228.757993,10630.63361,-261.1731506,F,African American,DBIOL-BS,notEnroll,632.0274359
2.339860117,-4.753996136,0.514941429,307.702977,160.4039341,11375.09193,1529.662474,F,Asian,DGNBU-BBA,notEnroll,1122.133943
-2.362400456,-3.711585375,-0.27075195,100.4057427,143.6611604,10820.94958,190.623983,M,Hispanic,DCRJS-BS,notEnroll,176.4780545
-2.75613227,-2.50113271,-0.14930258,292.795691,257.2991759,11674.3455,1430.882784,F,Asian,DBIOL-BA,notEnroll,362.3179449
0.260001885,-16.25800863,2.842917725,346.9595942,211.3701324,10958.51729,807.77394,M,Hispanic,DPBHLTH-BA,notEnroll,-53.43538595
21.64740598,2.975591697,-0.288039616,253.3239755,271.0934786,10852.46847,724.558891,F,Hispanic,DPOLS-BA,notEnroll,-173.1234455
22.34743381,15.77838038,0.012057722,257.3642956,302.0746802,11431.76897,516.2049731,M,Asian,DBIOL-BS,notEnroll,86.73911365
16.32614566,-21.74055875,-1.87730863,20.74820106,59.99484567,11137.45059,-161.5695872,M,Hispanic,DHPMGT-BBA,notEnroll,35.4218392
-3.984852491,-9.718782365,-0.159300304,180.160497,76.84973251,11259.65394,185.3275504,F,Hispanic,DMATH-BA,notEnroll,1.147234012
-3.156002485,2.125842287,0.409520902,10.20215107,198.7005749,11061.74946,-385.3695413,M,Hispanic,DGNBU-BBA,notEnroll,401.6169569
-2.977842322,14.13746362,0.136141334,148.4461205,153.6816507,11091.49016,58.04358042,F,African American,DPSYC-BA,notEnroll,497.4889307
7.591409154,-13.45285152,0.111437765,220.6042153,150.0510955,11272.30546,-215.5845302,M,Hispanic,DPSYC-BA,notEnroll,634.4495834
-2.066443613,54.14856949,3.22151144,458.9766846,175.1880767,11029.60955,1140.219069,M,Hispanic,DBIOL-BA,notEnroll,1.579132285
11.7945217,36.73079743,5.537605902,358.1939416,146.322895,10784.96231,694.1618063,F,Hispanic,DBUND,notEnroll,-61.80691986
-0.91466375,-6.656834215,0.801228413,236.0224703,180.7613288,11302.60927,23.47684124,F,Hispanic,DCSIT-BA,notEnroll,234.2445571
-0.072208271,-3.701536025,2.30220017,281.7222124,211.115423,11154.07343,246.1400752,F,Hispanic,DINDE-BS,notEnroll,-229.350163
21.57996324,87.77483372,2.001184258,526.7431817,91.17897691,11666.25133,-399.4604999,M,Hispanic,DACCT-BBA,notEnroll,41.36694423
5.323817383,0.397918484,0.149619503,139.7978889,135.5410181,11698.05335,479.3575019,F,Hispanic,DCRJS-BS,notEnroll,892.6123209
-3.101959361,115.3829704,4.048228467,359.2240563,95.30034801,11279.8219,877.942386,F,Hispanic,DCOMM-BA,notEnroll,127.3515127
19.56928819,14.36366252,2.442079902,510.1250579,92.80709583,10883.63894,-417.0481873,F,White,DBIOL-BS,notEnroll,-51.78771591
4.305293441,32.63951777,2.432107791,421.5886579,84.78524895,10760.30862,1389.671261,M,White,DCOMM-BA,notEnroll,-74.33253034
21.96468625,-10.10253077,4.041774498,490.788751,51.36477644,10904.58225,-11.64645532,F,Asian,DACCT-BBA,notEnroll,-215.3486265
-8.10353873,-20.88486523,-0.549313913,79.58706228,188.9808276,11320.65916,90.39526796,M,Hispanic,DCSIT-BA,notEnroll,-56.53503533
0.654306926,67.55403816,4.242110873,521.1502308,142.8127021,10972.54444,1198.819096,F,White,DACCT-BBA,notEnroll,-136.6939011
13.92726102,81.61349918,4.431546998,481.6236836,143.2116153,11195.37155,688.2417366,M,Hispanic,DGNBU-BBA,notEnroll,-88.11264831
21.32958386,31.89984575,-0.816882657,344.2187961,413.3518354,11089.70752,1149.30837,M,Hispanic,DACCT-BBA,notEnroll,23.74332877
-4.156002355,37.5387178,-0.089189726,110.2788325,147.4520998,10922.71684,260.6686283,F,Hispanic,DPBHLTH-BA,notEnroll,-186.3053235
-1.302887549,98.76336464,4.90348228,410.3609757,165.4725759,10908.06379,809.1284502,M,African American,DCOMM-BA,notEnroll,170.9285378
-1.142124821,-22.31277337,0.031263779,183.9712941,135.9637775,11004.0332,221.8570604,M,Asian,DGNBU-BBA,notEnroll,48.40372618
1.137948177,-6.213415116,-1.444718168,118.0587502,215.5302372,11351.85237,-236.5582212,F,Hispanic,DACCT-BBA,notEnroll,-83.6804312
20.92115909,58.81155955,2.609585133,566.619879,201.877627,10898.99802,761.7599349,F,African American,DCRJS-BS,notEnroll,345.3731925
18.81511856,82.67833665,3.324497488,381.8632618,117.2518427,10726.63245,573.4937528,M,Hispanic,DCSIT-BA,notEnroll,-55.84003873
-5.09361837,-10.53829476,-1.274426763,164.2879555,233.6115931,11095.55196,147.3932948,F,Hispanic,DUNDECIDED,notEnroll,261.971266
9.468925917,78.36528841,4.144093901,298.0028057,136.9128516,10996.75082,962.0322594,F,Asian,DHPMGT-BBA,notEnroll,-300.1647658
-2.652828776,-20.98083297,5.084696149,139.0159529,97.3604908,10821.92056,921.8677812,M,Hispanic,DHPMGT-BBA,notEnroll,56.92051764
